670,0.0177848
672.8,0.0371331
675.6,0.0465144
678.4,0.0780022
681.2,0
684,0.182678
686.8,0.260202
689.6,0.112199
692.4,0.481954
695.2,0.258629
698,0.770929
700.8,0.325271
703.6,0.36365
706.4,0.614901
709.2,0.231708
712,0.310889
714.8,0.0387206
717.6,0.135292
720.4,0.202374
723.2,0.325082
726,0.222739
728.8,0.219519
731.6,0.232777
734.4,0.00689339
737.2,0.00799633
740,0
742.8,0.296275
745.6,0.290036
748.4,0.295928
751.2,0.280834
754,0.298793
756.8,0.33673
759.6,0.287785
762.4,0.178173
765.2,0.0130059
768,0
770.8,0.0196246
773.6,0.309727
776.4,0.109489
779.2,0.112268
782,0.111333
784.8,0.284222
787.6,0.188252
790.4,0.0637746
793.2,0.410574
796,0.0550341
798.8,1.10397
801.6,0.0629028
804.4,0.436457
807.2,0.0955036
810,0.261399
812.8,0.335128
815.6,0
818.4,0.0175927
821.2,0.291545
824,0.192047
826.8,0.0614171
829.6,0.235121
832.4,0.0275
835.2,0.0547438
838,0.0522147
840.8,0.692352
843.6,0.299123
846.4,0.0350409
849.2,0.833222
852,1.34222
854.8,0.025296
857.6,0.220739
860.4,0.240553
863.2,0.574296
866,0.0718051
868.8,0.0930097
871.6,0
874.4,0.0156441
877.2,0.728596
880,0.213264
882.8,0.1978
885.6,0.0751623
888.4,0.100088
891.2,0.009375
894,0.0378635
896.8,0.280973
899.6,0.772497
902.4,0.740121
905.2,0.264796
908,0.0803207
910.8,0.153532
913.6,0.198865
916.4,0.0698548
919.2,0.0464481
922,0.0636526
924.8,0.0225147
927.6,0.367449
930.4,0.18563
933.2,0.0531899
936,0.0824499
938.8,0.247225
941.6,0
944.4,0.224765
947.2,0.112791
950,0.100263
952.8,0.266766
955.6,0.188824
958.4,0
961.2,0
964,0.367862
966.8,0.15927
969.6,0.0305648
972.4,0.0109325
975.2,0.0151025
978,0.194396
980.8,0.62889
983.6,0.395347
986.4,0.179088
989.2,0.664419
992,0.0757341
994.8,0.0616214
997.6,0.0980584
1000.4,0.519945
1003.2,0.265319
1006,0.382372
1008.8,0.170597
1011.6,0.31615
1014.4,0.216011
1017.2,0.206703
1020,0.242669
1022.8,0.477567
1025.6,0.0786139
1028.4,0.670676
1031.2,0.452463
1034,0.283117
1036.8,0.377611
1039.6,0.227743
1042.4,0.422029
1045.2,0.24427
1048,0.466251
1050.8,0.389227
1053.6,0.0307132
1056.4,0
1059.2,0.116808
1062,0.140083
1064.8,0.145746
1067.6,0.150017
1070.4,0.288338
1073.2,0.173892
1076,0.545407
1078.8,0.673609
1081.6,0.422216
1084.4,0.477569
1087.2,0.449252
1090,0
1092.8,0.0304452
1095.6,0.0115294
1098.4,0.0629602
1101.2,0.431111
1104,0.5687
1106.8,0.726423
1109.6,0.202604
1112.4,0.301044
1115.2,0.0206059
1118,0.485663
1120.8,0.329282
1123.6,0.142821
1126.4,0
1129.2,0.0641384
1132,0.168763
1134.8,0.276056
1137.6,0.0702391
1140.4,0.135694
1143.2,0.112909
1146,0.137628
1148.8,0.140649
1151.6,0.318298
1154.4,0.19331
1157.2,0
1160,0.0294117
1162.8,0.324781
1165.6,0.0150961
1168.4,0.146407
1171.2,0.218174
1174,0.290369
1176.8,0.535721
1179.6,0.0926923
1182.4,0.120133
1185.2,0.289767
1188,0.160772
1190.8,0.137129
1193.6,0.0423883
1196.4,0.0150164
1199.2,0
1202,0
1204.8,0.0793249
1207.6,0.041034
1210.4,0
1213.2,0.108735
1216,0.423263
1218.8,0.0524365
1221.6,0.0432929
1224.4,0.462797
1227.2,0.23718
1230,0.0432486
1232.8,0
1235.6,0.254731
1238.4,0.880928
1241.2,0.429038
1244,0.210757
1246.8,0.145299
1249.6,0.197768
1252.4,0.221751
1255.2,0.0608523
1258,0.00133272
1260.8,0.26478
1263.6,0.642482
1266.4,0.651507
1269.2,0.53234
1272,0.00624314
1274.8,0.003
1277.6,0.239077
1280.4,0.473603
1283.2,0.553562
1286,0.12896
1288.8,0.356647
1291.6,0.632821
1294.4,0.403604
1297.2,0.297623
1300,0
1302.8,0.278983
1305.6,0.540074
1308.4,0.289541
1311.2,0.394566
1314,0.0250863
1316.8,0.00649153
1319.6,0
1322.4,0.469609
1325.2,0.571105
1328,0.22543
1330.8,0.139023
1333.6,0.030239
1336.4,0.0052838
1339.2,0.0687344
1342,0.142588
1344.8,0.228834
1347.6,0.157157
1350.4,0.0111397
1353.2,0.430304
1356,0.193723
1358.8,0
1361.6,0.224485
1364.4,0.469148
1367.2,0.0928469
1370,0
1372.8,0
1375.6,0.109104
1378.4,0.322787
1381.2,0
1384,0.271324
1386.8,0.185103
1389.6,0.179926
1392.4,0.0987262
1395.2,0.231116
1398,0.055153
1400.8,0.125399
1403.6,0.00030882
1406.4,0.324084
1409.2,0.006
1412,0.558625
1414.8,0.00115152
1417.6,0
1420.4,0
1423.2,0
1426,0.0887095
1428.8,0.362106
1431.6,0.0169493
1434.4,0.871119
1437.2,0.521227
1440,0.238827
1442.8,0.498409
1445.6,0.52815
1448.4,0
1451.2,0
1454,0
1456.8,0.500213
1459.6,0.488467
1462.4,0
1465.2,0.00043015
1468,0.0700257
1470.8,0.11954
1473.6,0.200398
1476.4,0.0470313
1479.2,0.0888662
1482,0.614397
1484.8,0.114784
1487.6,0.199524
1490.4,0
1493.2,0
1496,0
1498.8,0.00336489
1501.6,0.0888634
1504.4,0
1507.2,0
1510,0
1512.8,0
1515.6,0
1518.4,0.0369573
1521.2,0.0511062
1524,0.0569137
1526.8,0.142231
1529.6,0.030832
1532.4,0
1535.2,0.0506461
1538,0.00720834
1540.8,0.0350554
1543.6,0
1546.4,0
1549.2,0
1552,0.0347116
1554.8,0.00121818
1557.6,0.158433
1560.4,0.0995637
1563.2,0.0308877
1566,0
1568.8,0.0921073
1571.6,0.227851
1574.4,0.135724
1577.2,0.728787
1580,0.121029
1582.8,0
1585.6,0
1588.4,0
1591.2,0.0329428
1594,0.19857
1596.8,0.175305
1599.6,0.320786
1602.4,0.48997
1605.2,0.300357
1608,0.208449
1610.8,0.25455
1613.6,0.12036
1616.4,0.73572
1619.2,0.0826009
1622,0.0624816
1624.8,0.569701
1627.6,0.462581
1630.4,0.113406
1633.2,0.192396
1636,0.0462996
1638.8,0
1641.6,0.00975949
1644.4,0.243607
1647.2,0.0897434
1650,0.273877
1652.8,0.751355
1655.6,0.738771
1658.4,0.737731
1661.2,0.970019
1664,0.663794
1666.8,0.548431
1669.6,0.91219
1672.4,0.371916
1675.2,0.514656
1678,0.302172
1680.8,0.116404
1683.6,0
1686.4,0
1689.2,0
1692,0.10381
1694.8,0.425477
1697.6,0.0677956
1700.4,0.565928
1703.2,0.929993
1706,0.122962
1708.8,0.0288727
1711.6,0.217593
1714.4,0.165285
1717.2,0.327652
1720,0.295073
1722.8,0.0761207
1725.6,0
1728.4,0
1731.2,0.659385
1734,0.390301
1736.8,0.144306
1739.6,0.207914
1742.4,0.509611
1745.2,0.614132
1748,0.130858
1750.8,0.15429
1753.6,0.252212
1756.4,0.217335
1759.2,0.2365
1762,0.257169
1764.8,0
1767.6,0.0393588
1770.4,0.232194
1773.2,0.0758414
1776,0.424878
1778.8,0.195856
1781.6,0.200659
1784.4,0.581049
1787.2,0.00061765
1790,0.645807
1792.8,1.47714
1795.6,1.31922
1798.4,0.221995
1801.2,0.0977174
1804,0.317637
1806.8,0.435263
1809.6,0.502567
1812.4,0.121076
1815.2,0.0802203
1818,0.0209504
1820.8,0
1823.6,0.171772
1826.4,0.0798466
1829.2,0.00294117
1832,0.163221
1834.8,0.167543
1837.6,1.11186
1840.4,0.819014
1843.2,0.0496296
1846,0.791129
1848.8,1.31546
1851.6,0.521635
1854.4,0.0408651
1857.2,0.328451
1860,0.306367
1862.8,0.138884
1865.6,0.356232
1868.4,0.106141
1871.2,0.0987858
1874,0.257528
1876.8,0.114508
1879.6,0
1882.4,0.296601
1885.2,0.214246
1888,0.556634
1890.8,0
1893.6,0.229838
1896.4,0.14613
1899.2,0.0691614
1902,0.746559
1904.8,0.303511
1907.6,0.748333
1910.4,0.115127
1913.2,0.55014
1916,0.419513
1918.8,0.399799
1921.6,0.0787688
1924.4,0.0367099
1927.2,0.059375
1930,0.118567
1932.8,0.0751514
1935.6,0.0768299
1938.4,0
1941.2,0.644523
1944,0.525878
1946.8,0
1949.6,0
1952.4,0.039044
1955.2,0.0419061
1958,0.0976533
1960.8,0.0366783
1963.6,0.186461
1966.4,0.0333412
1969.2,0.772546
1972,0.627165
1974.8,0.0745187
1977.6,1.02442
1980.4,0.850089
1983.2,0.29838
1986,0.555606
1988.8,0.0601813
1991.6,0.155634
1994.4,0
1997.2,0
2000,0.0618345
2002.8,0.0445366
2005.6,0.0857475
2008.4,0.0965113
2011.2,0.0121231
2014,0.52045
2016.8,0.53168
2019.6,0.133528
2022.4,0.0192857
2025.2,0.334294
2028,0.631622
2030.8,0.434257
2033.6,0.511928
2036.4,0.287089
2039.2,0.0980132
2042,0.100944
2044.8,0.0297844
2047.6,0
2050.4,0
2053.2,0
2056,0
2058.8,0.121212
2061.6,0.285244
2064.4,1.12618
2067.2,0.51163
2070,0.158292
2072.8,0.592982
2075.6,0.0844182
2078.4,0.439658
2081.2,0.0653676
2084,0
2086.8,0.229158
2089.6,0.169903
2092.4,0.365191
2095.2,0.248162
2098,0.149637
2100.8,0.0557876
2103.6,0.0471269
2106.4,0.371982
2109.2,0.126932
2112,0.00113636
2114.8,0.330694
2117.6,0.247501
2120.4,0.306328
2123.2,0.103309
2126,0.00265151
2128.8,0.626323
2131.6,0.527336
2134.4,0.0158406
2137.2,0.0105375
2140,0.12297
2142.8,0.00382647
2145.6,0
2148.4,0.158083
2151.2,0.0897733
2154,0
2156.8,0.0382721
2159.6,0.185547
2162.4,1.04172
2165.2,0.461512
2168,0.614788
2170.8,0.54257
2173.6,0.274869
2176.4,0.427166
2179.2,0.00066177
2182,0
2184.8,0
2187.6,0.02875
2190.4,0.164461
2193.2,0.0412412
2196,0.600362
2198.8,0.600851
2201.6,0.766153
2204.4,0.766017
2207.2,0.01
2210,0.369615
2212.8,0.00442307
2215.6,0.0019375
2218.4,0.408812
2221.2,0.522536
2224,0.335062
2226.8,0
2229.6,0.101106
2232.4,0.498125
2235.2,0.5
2238,0.5
2240.8,0.49475
2243.6,0.068125
2246.4,0
2249.2,0.341464
2252,0.526286
2254.8,0.476173
2257.6,0.0969583
2260.4,0.883773
2263.2,0.732718
2266,0.826733
2268.8,0.908903
2271.6,0.725132
2274.4,0.0515625
2277.2,0.0084375
2280,0
2282.8,0
2285.6,0.0438718
2288.4,0.82509
2291.2,0.015
2294,0.658648
2296.8,0.511351
2299.6,0.24894
2302.4,0.654886
2305.2,0.708908
2308,0.332517
2310.8,0
2313.6,0
2316.4,0
2319.2,0.00875962
2322,0.343957
2324.8,0.00322312
2327.6,0.003375
2330.4,0.171202
2333.2,0.0747448
2336,0
2338.8,0.4675
2341.6,0.850869
2344.4,0.42866
2347.2,0.655736
2350,0.138281
2352.8,0.0928125
2355.6,0
2358.4,0
2361.2,0.145625
2364,0.0851963
2366.8,0
2369.6,0
2372.4,0
2375.2,0
2378,0.124125
2380.8,0.478813
2383.6,0.5
2386.4,0.5
2389.2,0.5
2392,0.5
2394.8,0.498781
2397.6,0.107344
2400.4,0.231538
2403.2,0.609323
2406,0.694311
2408.8,0.443833
2411.6,0.026705
2414.4,0
2417.2,0
2420,0
2422.8,0.391846
2425.6,0.737316
2428.4,0.0565476
2431.2,0.373024
2434,0.0722756
2436.8,0
2439.6,0
2442.4,0
2445.2,0.0464687
2448,0.513169
2450.8,0.202672
2453.6,0.573668
2456.4,0.0310112
2459.2,0.0517516
2462,0.289662
2464.8,0.25
2467.6,0.0776442
2470.4,0
2473.2,0
2476,0
2478.8,0.0320217
2481.6,0.106252
2484.4,0.0945419
2487.2,0
2490,0
2492.8,0.00365625
2495.6,0.0892453
2498.4,0.397177
2501.2,0.347772
2504,0.0554688
2506.8,0.14542
2509.6,0.02671
2512.4,0.089705
2515.2,0.115547
2518,0.281635
2520.8,0.506812
2523.6,0.362419
2526.4,0.0861512
2529.2,0.286352
2532,0.457805
2534.8,0.931905
2537.6,0.639813
2540.4,0.341436
2543.2,0.119918
2546,0.0273906
2548.8,0.271935
2551.6,0.107756
2554.4,0
2557.2,0.431948
2560,0.165433
2562.8,0.77362
2565.6,0.669727
2568.4,0.295023
2571.2,0.401424
2574,0
2576.8,0.167912
2579.6,0.452085
2582.4,0.03764
2585.2,0.712588
2588,0.671342
2590.8,0.575707
2593.6,0.516768
2596.4,0.220748
2599.2,0.135997
2602,0.433125
2604.8,0.201375
2607.6,0.0814647
2610.4,0.136393
2613.2,0.237972
2616,0.0566094
2618.8,0.172749
2621.6,0.681791
2624.4,0.0449884
2627.2,1.04133
2630,0.497972
2632.8,0.26165
2635.6,0.112578
2638.4,0.17795
2641.2,0.845407
2644,0.699111
2646.8,0.19021
2649.6,0.107946
2652.4,0.0702923
2655.2,0.239015
2658,0.0890144
2660.8,0.0580216
2663.6,0.0351082
2666.4,0.0337524
2669.2,0
2672,0.09375
2674.8,0.133706
2677.6,0.112514
2680.4,0.490668
2683.2,0.892581
2686,0.216875
2688.8,0.790826
2691.6,0.274815
2694.4,0.467723
2697.2,0.132996
2700,0.0846094
2702.8,0.283091
2705.6,0.118622
2708.4,0.0880079
2711.2,0.460535
2714,0.827609
2716.8,0.458955
2719.6,0.169061
2722.4,0.12475
2725.2,0.351737
2728,0.129526
2730.8,0.0247596
2733.6,0.0957933
2736.4,0.064092
2739.2,0
2742,0.302573
2744.8,0.575935
2747.6,0.258438
2750.4,0.004675
2753.2,0.331654
2756,0.35263
2758.8,0.577888
2761.6,0.0688744
2764.4,0.41768
2767.2,0.18987
2770,0.729114
2772.8,0.344314
2775.6,0.0929186
2778.4,0.0670039
2781.2,0.00814102
2784,0.129455
2786.8,0
2789.6,0.01404
2792.4,0.202888
2795.2,0.116566
2798,0.195745
2800.8,0.851632
2803.6,0.823505
2806.4,0.744628
2809.2,0.368983
2812,0.557384
2814.8,0.435531
2817.6,0.513817
2820.4,0.962471
2823.2,1.02519
2826,0.208177
2828.8,0.000625
2831.6,0
2834.4,0
2837.2,0.0408187
2840,0.131428
2842.8,0.0247392
2845.6,0.54163
2848.4,0.408404
2851.2,0.0656803
2854,0.64304
2856.8,0.332696
2859.6,0.167855
2862.4,0.002
2865.2,0.131687
2868,0.429187
2870.8,0.0460865
2873.6,0.242802
2876.4,0.498835
2879.2,0.5
2882,0.203546
2884.8,0.000875
2887.6,0
2890.4,0
2893.2,0.133346
2896,0.513719
2898.8,0.194354
2901.6,0.0642607
2904.4,0.128409
2907.2,0.181005
2910,0.344099
2912.8,0.301693
2915.6,0.143926
2918.4,0.0880496
2921.2,0
2924,0.05125
2926.8,0.606
2929.6,0.310444
2932.4,0.243456
2935.2,0.505535
2938,1.331
2940.8,0.870129
2943.6,0.666172
2946.4,0.616896
2949.2,0.232024
2952,0.358492
2954.8,0.442971
2957.6,0.23636
2960.4,0.186137
2963.2,0.834767
2966,0.759966
2968.8,0.099888
2971.6,0.0977344
2974.4,0.003375
2977.2,0.0232884
2980,0.0339423
2982.8,0.177704
2985.6,0.406594
2988.4,0.550402
2991.2,0.363448
2994,0.873874
2996.8,1.3697
2999.6,0.448554
3002.4,0.233262
3005.2,0.86077
3008,0.747655
3010.8,0.380297
3013.6,0.44191
3016.4,0.220712
3019.2,0.145181
3022,0.797255
3024.8,0.257516
3027.6,0.0540445
3030.4,0.135937
3033.2,0.351663
3036,0.339375
3038.8,0.377758
3041.6,0.291503
3044.4,0.21083
3047.2,0.15416
3050,0.0868604
3052.8,0.727099
3055.6,0.110812
3058.4,0.69843
3061.2,0.818692
3064,0.247634
3066.8,0.259412
3069.6,0.234754
3072.4,0.00225961
3075.2,0.171928
3078,0.451926
3080.8,0.0944291
3083.6,0
3086.4,0.197834
3089.2,0.0669368
3092,0.0953826
3094.8,0.0522404
3097.6,0.146926
3100.4,0.0325787
3103.2,0.210377
3106,0.0153125
3108.8,0.481869
3111.6,0.0889902
3114.4,0
3117.2,0.0972656
3120,0.0402344
3122.8,0.23758
3125.6,0.0284155
3128.4,0.217187
3131.2,0.233005
3134,0.0129707
3136.8,0.11848
3139.6,0.342511
3142.4,0.441901
3145.2,0.584144
3148,0.51682
3150.8,0.262264
3153.6,0.661094
3156.4,0.890625
3159.2,0.454062
3162,0.179688
3164.8,0.295565
3167.6,0.261636
3170.4,0.391861
3173.2,0.211746
3176,0.145983
3178.8,0.635109
3181.6,0.596601
3184.4,0.0438625
3187.2,0.646045
3190,0.580645
3192.8,0.249592
3195.6,0.0663975
3198.4,0.21407
3201.2,0.455533
3204,0.0912123
3206.8,0.543253
3209.6,0.866773
3212.4,0.16504
3215.2,0.265387
3218,0.798175
3220.8,0.414444
3223.6,0.312713
3226.4,0.170805
3229.2,0.42712
3232,0.423199
3234.8,0.379102
3237.6,0.398296
3240.4,0.366825
3243.2,0.624181
3246,0.794
3248.8,0.004875
3251.6,0
3254.4,0.104203
3257.2,0.604919
3260,0.151493
3262.8,0.00511859
3265.6,0.0347481
3268.4,0.0274038
3271.2,0.0569531
3274,0.0401922
3276.8,0.782622
3279.6,0.715782
3282.4,0.838936
3285.2,0.246241
3288,0.0855601
3290.8,0.216655
3293.6,0.0145
3296.4,0
3299.2,0.044521
3302,0.115352
3304.8,0
3307.6,0
3310.4,0
3313.2,0.0861347
3316,0.248467
3318.8,0.88839
3321.6,0.336859
3324.4,0.139135
3327.2,0.0815913
3330,0
3332.8,0
3335.6,0
3338.4,0.210264
3341.2,0.128731
3344,0.00296474
3346.8,0.166306
3349.6,0.0695179
3352.4,0.00732375
3355.2,0
3358,0.0289063
3360.8,0.0360757
3363.6,0.0496484
3366.4,0.149641
3369.2,0.598588
3372,0.246142
3374.8,0.251391
3377.6,0.170103
3380.4,0.00547019
3383.2,0.159176
3386,0.217486
3388.8,0.0113475
3391.6,0.13542
3394.4,0.131803
3397.2,0.00938461
3400,0.732259
3402.8,0.170894
3405.6,0.0980376
3408.4,0.27639
3411.2,0.0347734
3414,1.52417
3416.8,1.84454
3419.6,2.51171
3422.4,3.31013
3425.2,4.08449
3428,2.24245
3430.8,0.953601
3433.6,0.111302
3436.4,0.290265
3439.2,0.216363
3442,0.341924
3444.8,0.307489
3447.6,0.105298
3450.4,0.14924
3453.2,0.0432755
3456,0
3458.8,0.131542
3461.6,0.0884464
3464.4,0.0827882
3467.2,0.617345
3470,0.4174
3472.8,0.265753
3475.6,0.0531916
3478.4,0.00296875
3481.2,0.220453
3484,0.247695
3486.8,0.163408
3489.6,0.00192308
3492.4,0
3495.2,0.125376
3498,0.230937
3500.8,0.9965
3503.6,0.801422
3506.4,0.252353
3509.2,0.0867442
3512,0.00046875
3514.8,0.111058
3517.6,0.0193144
3520.4,0.103499
3523.2,0.0871736
3526,0
3528.8,0.0362188
3531.6,0.0733611
3534.4,0.0932658
3537.2,0
3540,0.180721
3542.8,0.132382
3545.6,0
3548.4,0.562492
3551.2,2.32259
3554,0.864897
3556.8,0.198798
3559.6,0.105508
3562.4,0.0125
3565.2,0.236797
3568,0
3570.8,0
3573.6,0.102264
3576.4,0.19573
3579.2,0.103266
3582,0.256247
3584.8,0.597972
3587.6,0.978833
3590.4,0.554883
3593.2,2.18
3596,1.50031
3598.8,0.0509499
3601.6,0.0188406
3604.4,0.607873
3607.2,0.941938
3610,1.12114
3612.8,1.77258
3615.6,3.19491
3618.4,2.17778
3621.2,0.558754
3624,0.0704539
3626.8,0.069887
3629.6,0.0273509
3632.4,0.027976
3635.2,0
3638,0
3640.8,0.478542
3643.6,0
3646.4,0.0299684
3649.2,0.126274
3652,0.0778189
3654.8,0.00815625
3657.6,1.20751
3660.4,0.39212
3663.2,0.138425
3666,0.00046875
3668.8,0
3671.6,0.0179675
3674.4,0.0353546
3677.2,0.0379134
3680,0.0308053
3682.8,0.0219863
3685.6,0.0758461
3688.4,0
3691.2,0
3694,0.0529367
3696.8,0.0328463
3699.6,0.0774621
3702.4,0.00164844
3705.2,0
3708,0.0244647
3710.8,0.209258
3713.6,0.157164
3716.4,0.185173
3719.2,0.11539
3722,0.413281
3724.8,0
3727.6,0.118893
3730.4,0.29764
3733.2,0.0199313
3736,0.0913732
3738.8,0.175402
3741.6,0.088697
3744.4,0.0472971
3747.2,0.0385281
3750,0.0593185
3752.8,0.142149
3755.6,0
3758.4,0
3761.2,0.292697
3764,1.59229
3766.8,0.118079
3769.6,0.323708
3772.4,2.57754
3775.2,2.30359
3778,0.624143
3780.8,0.0773172
3783.6,1.02379
3786.4,1.69124
3789.2,2.38641
3792,0.740468
3794.8,0.528028
3797.6,0.463541
3800.4,0.153395
3803.2,0
3806,0.0818298
3808.8,0.152445
3811.6,0.0699564
3814.4,0.505109
3817.2,0.30274
3820,0.311945
3822.8,0.924644
3825.6,2.57502
3828.4,1.01808
3831.2,0.10276
3834,0
3836.8,0.0857756
3839.6,2.17594
3842.4,0.297083
3845.2,0.0281325
3848,0.0796875
3850.8,0.703849
3853.6,0.186663
3856.4,0.109283
3859.2,0.0326652
3862,0
3864.8,0
3867.6,0
3870.4,0.0850371
3873.2,0.0920604
3876,0.608594
3878.8,0.0271875
3881.6,0.563438
3884.4,0.197091
3887.2,0.0111563
3890,0.0385313
3892.8,0.240194
3895.6,0.248984
3898.4,0.0450781
3901.2,0
3904,0
3906.8,0
3909.6,0.0773327
3912.4,0.0011875
3915.2,0.290564
3918,0.00216346
3920.8,0.0830383
3923.6,0.0110025
3926.4,0
3929.2,0.0752812
3932,0.00195312
3934.8,0
3937.6,0.067645
3940.4,0.137275
3943.2,0.0258089
3946,0.103745
3948.8,0.149108
3951.6,1.74636
3954.4,1.56742
3957.2,0.541686
3960,0.519706
3962.8,2.00777
3965.6,1.99845
3968.4,0.0525015
3971.2,0.015595
3974,0.258055
3976.8,0.126873
3979.6,0
3982.4,0.0519329
3985.2,0.0436984
3988,0.37322
3990.8,1.8325
3993.6,0.168943
3996.4,0.00690625
3999.2,0.511811
4002,1.51281
4004.8,0.0456088
4007.6,0
4010.4,0.0828598
4013.2,0.39143
4016,1.13773
4018.8,1.39477
4021.6,0.835181
4024.4,0
4027.2,0
4030,0.0796307
4032.8,0.0579619
4035.6,0
4038.4,0
4041.2,0
4044,0
4046.8,0.00627101
4049.6,0.0548094
4052.4,0.0214236
4055.2,0.475977
4058,0.355446
4060.8,0.494859
4063.6,1.05621
4066.4,0.0167855
4069.2,0
4072,0
4074.8,0.0061375
4077.6,0.0321046
4080.4,0
4083.2,0
4086,0
4088.8,0
4091.6,0
4094.4,0
4097.2,0
4100,0
4102.8,0
4105.6,0
4108.4,0
4111.2,0.0277698
4114,0.00461648
4116.8,0
4119.6,0.0119324
4122.4,0
4125.2,0
4128,0
4130.8,0
4133.6,0
4136.4,0
4139.2,0
4142,0
4144.8,0
4147.6,0.0148619
4150.4,1.17231
4153.2,0.0906787
4156,0
4158.8,0.0439431
4161.6,0.0409546
4164.4,0.25968
4167.2,1.25548
4170,0.454408
4172.8,0
4175.6,0.0116586
4178.4,0.382631
4181.2,0.0189015
4184,0.111889
4186.8,0
4189.6,0.0003125
4192.4,0.139737
4195.2,0.1532
4198,0.602159
4200.8,0.148878
4203.6,0.090228
4206.4,0.00078125
4209.2,0
4212,0
4214.8,0.0705979
